Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,days_count,Burn Rate
1,0,0,3,7.0,6.8,4981,0.52
0,1,0,1,3.0,4.9,4872,0.33
0,0,0,4,7.0,6.8,4890,0.6
1,1,1,1,3.0,5.9,4776,0.35
1,1,0,1,1.0,2.6,4761,0.18
0,0,0,3,6.0,5.9,4989,0.66
1,1,1,2,4.0,5.8,4792,0.44
0,0,0,4,7.0,5.9,4900,0.77
0,1,1,3,4.0,5.7,4808,0.43
1,1,1,2,4.0,7.8,4866,0.58
1,1,1,3,5.0,6.2,4903,0.46
0,1,1,2,4.0,7.1,4901,0.58
0,0,0,2,5.0,8.1,4798,0.61
1,1,0,3,7.0,5.5,5048,0.51
0,1,1,1,4.0,7.0,4828,0.54
1,1,0,3,5.0,6.0,4863,0.42
0,0,0,4,8.0,7.9,4720,0.58
0,1,0,2,3.0,4.2,4960,0.29
1,0,0,3,5.0,6.0,4877,0.48
1,1,1,1,3.0,5.3,4905,0.45
0,1,1,2,3.0,4.9,4815,0.44
1,0,1,1,4.0,5.2,4811,0.49
1,1,1,2,4.0,5.9,5030,0.5
1,0,1,1,3.0,6.4,4858,0.47
1,1,1,2,5.0,5.9,4830,0.44
0,1,1,2,6.0,7.0,4889,0.53
1,1,1,3,3.0,3.7,4929,0.29
1,1,0,4,7.0,6.4,4828,0.6
1,1,0,4,7.0,6.9,4975,0.63
1,0,1,2,3.0,5.6,4787,0.44
1,0,0,3,6.0,7.9,4821,0.62
1,1,0,4,6.0,7.5,4872,0.68
0,1,1,5,9.0,8.5,4806,0.86
1,1,1,2,3.0,4.7,4967,0.27
0,0,0,2,4.0,5.9,4855,0.64
0,0,1,0,2.0,4.9,4825,0.28
0,1,1,1,4.0,5.3,4826,0.33
0,0,0,3,6.0,5.9,4788,0.51
1,1,0,0,1.0,4.3,4876,0.2
0,1,0,2,6.0,6.3,5044,0.61
1,0,1,2,5.0,5.9,4961,0.4
1,1,0,4,8.0,6.4,4732,0.61
1,1,1,2,4.0,5.5,4961,0.44
1,0,1,2,4.0,5.6,4980,0.38
0,1,1,3,4.0,5.9,4732,0.48
1,0,0,1,1.0,2.6,4945,0.14
0,1,0,2,5.0,6.2,4987,0.55
0,1,1,1,4.0,4.9,5022,0.38
1,0,1,2,4.0,6.6,4719,0.55
0,1,0,2,4.0,3.9,5032,0.27
0,1,1,3,6.0,6.7,4832,0.51
1,0,1,4,6.0,7.9,4778,0.64
0,1,1,2,5.0,6.3,4794,0.54
0,1,0,1,2.0,3.0,5016,0.13
1,1,0,3,8.0,8.7,4728,0.7
0,0,0,3,5.0,7.2,4905,0.51
0,1,1,3,7.0,6.9,4997,0.63
0,0,0,2,5.0,5.9,4967,0.63
1,1,1,3,4.0,5.9,4952,0.47
0,1,1,3,4.0,6.6,5001,0.47
1,1,1,0,1.0,3.3,5034,0.15
0,1,1,1,2.0,5.2,4983,0.44
1,1,1,2,3.0,5.5,5002,0.38
0,1,1,1,4.0,6.2,4977,0.56
0,0,1,3,5.0,6.9,4813,0.46
0,0,0,4,7.0,7.5,4914,0.55
1,0,0,0,1.0,4.4,5020,0.23
1,1,0,3,7.0,6.4,4923,0.58
0,0,1,2,4.0,4.8,4923,0.38
1,1,0,2,4.0,2.2,4969,0.16
0,1,0,3,7.0,8.1,4727,0.75
0,1,1,2,3.0,4.5,4768,0.26
0,0,1,2,5.0,5.9,5024,0.36
1,0,0,2,5.0,6.0,4901,0.36
0,1,0,1,3.0,5.2,5020,0.37
0,0,1,1,3.0,5.9,5069,0.56
0,1,1,2,5.0,6.5,4716,0.54
0,0,1,2,5.0,6.0,4912,0.57
0,1,1,1,1.0,5.9,4913,0.03
0,1,1,3,6.0,7.5,4753,0.62
0,0,0,2,6.0,6.3,5020,0.6
0,1,1,2,3.0,6.1,4933,0.47
0,1,0,3,6.0,8.0,4722,0.66
0,0,1,2,5.0,7.0,5008,0.66
0,0,0,4,8.0,5.9,5020,0.63
1,1,1,3,6.0,7.4,4840,0.69
1,1,1,3,6.0,5.0,5044,0.4
0,0,0,2,3.0,5.9,4719,0.4
0,0,1,4,7.0,9.9,5008,0.89
1,1,1,3,4.0,6.7,4807,0.5
0,1,0,3,6.0,7.6,5029,0.54
1,1,1,1,3.0,4.0,4819,0.21
1,1,1,1,3.0,6.8,4952,0.46
0,0,0,3,6.0,6.4,4840,0.48
1,0,0,3,6.0,5.5,4859,0.52
0,1,0,2,4.0,7.0,5015,0.67
1,1,1,3,7.0,7.8,4884,0.66
1,0,1,1,2.0,3.0,4968,0.19
1,1,0,3,5.0,6.7,5063,0.57
0,1,0,3,5.0,7.2,5054,0.55
1,1,0,0,4.0,2.6,5021,0.15
0,0,1,2,4.0,4.6,5047,0.23
0,1,1,2,4.0,4.0,4983,0.26
1,1,0,3,5.0,5.6,4761,0.44
0,1,0,5,10.0,9.8,4760,0.91
1,0,1,3,4.0,6.5,4750,0.44
0,0,1,3,6.0,5.9,4884,0.52
0,1,0,3,8.0,7.4,4791,0.73
1,0,1,2,2.0,5.9,4800,0.22
0,1,0,0,1.0,4.5,4855,0.28
0,1,0,3,5.0,4.3,4734,0.33
1,1,1,1,4.0,6.5,4856,0.43
0,1,1,4,7.0,7.9,4775,0.73
1,1,1,2,3.0,5.9,4978,0.38
1,0,1,2,4.0,5.6,4764,0.4
1,1,1,2,4.0,6.6,4753,0.5
0,1,1,1,1.0,3.6,4747,0.29
1,1,0,3,4.0,5.0,4940,0.45
1,0,0,1,2.0,5.9,4911,0.16
0,0,1,1,5.0,6.8,4935,0.52
1,0,0,2,5.0,6.0,4748,0.57
0,1,1,3,5.0,5.3,4819,0.46
1,0,1,3,5.0,6.1,4961,0.43
1,1,1,1,4.0,5.3,5049,0.3
1,0,1,2,3.0,5.9,4711,0.38
0,0,0,2,5.0,7.4,4932,0.55
1,1,0,2,5.0,4.7,4803,0.32
1,1,0,2,6.0,7.1,5014,0.55
0,1,1,0,1.0,2.5,4844,0.2
1,0,0,2,3.0,6.0,4798,0.48
1,1,0,2,4.0,3.1,4961,0.15
1,0,0,2,5.0,5.0,4973,0.36
1,1,0,2,3.0,2.9,4780,0.2
1,0,1,2,4.0,4.6,4756,0.37
0,1,1,1,4.0,6.6,4807,0.43
1,0,1,1,4.0,5.6,4985,0.46
1,1,1,3,6.0,4.9,4910,0.44
0,1,0,3,7.0,6.1,4808,0.56
1,1,1,1,2.0,5.6,4847,0.36
0,1,0,3,8.0,9.0,4804,0.74
1,1,0,1,2.0,3.0,4763,0.18
1,0,0,3,5.0,6.7,4993,0.48
1,1,1,1,1.0,2.1,4827,0.09
1,1,0,3,5.0,5.9,4985,0.61
0,0,0,0,1.0,0.0,4977,0.0
0,1,0,2,4.0,8.0,4802,0.62
1,0,0,5,9.0,8.9,4829,0.9
0,1,1,4,8.0,7.6,4713,0.76
1,1,1,1,3.0,5.2,4855,0.48
0,1,0,3,6.0,6.0,5061,0.58
1,0,1,2,5.0,5.8,4747,0.33
1,1,1,1,2.0,2.8,5039,0.13
1,0,1,5,9.0,8.2,4796,0.83
1,1,1,2,5.0,4.5,4731,0.33
0,0,1,3,6.0,6.3,4759,0.47
0,1,1,2,3.0,6.0,4842,0.4
0,0,0,4,7.0,6.2,4740,0.52
0,1,1,1,3.0,5.0,4981,0.3
1,0,1,1,4.0,5.1,4782,0.38
1,1,0,2,3.0,5.9,5052,0.38
0,1,1,2,3.0,5.9,4851,0.49
1,1,0,3,6.0,5.9,4821,0.41
1,1,0,0,2.0,3.1,5000,0.18
1,1,0,2,6.0,8.7,4747,0.7
1,1,1,1,3.0,5.4,4994,0.38
1,1,1,3,5.0,7.1,4911,0.49
0,1,0,3,6.0,8.3,4993,0.64
0,1,1,0,1.0,3.6,4988,0.27
1,1,0,1,1.0,1.1,4765,0.02
1,0,0,3,5.0,6.0,4784,0.44
0,0,0,1,3.0,6.1,4790,0.4
1,1,1,1,4.0,4.5,4974,0.31
0,0,1,3,7.0,8.8,4986,0.75
0,1,0,2,5.0,4.6,4913,0.38
0,1,0,2,5.0,6.2,4758,0.56
1,0,1,2,5.0,4.7,4886,0.37
1,1,1,1,3.0,3.0,4936,0.14
1,0,1,4,4.0,9.5,4736,0.82
0,1,0,4,8.0,8.3,4809,0.71
1,1,1,2,5.0,4.6,4975,0.37
1,1,1,2,4.0,5.8,4861,0.47
0,1,0,2,5.0,5.3,4877,0.32
0,1,0,3,4.0,5.9,4826,0.7
0,0,1,2,4.0,6.5,4893,0.5
1,1,1,0,1.0,3.3,4906,0.2
0,0,1,4,6.0,6.2,4855,0.6
1,0,1,2,4.0,3.8,4936,0.3
0,0,1,1,4.0,5.9,4873,0.31
1,0,0,3,5.0,4.4,4874,0.36
1,1,1,1,1.0,2.2,5047,0.09
0,0,0,4,7.0,6.7,5024,0.57
0,0,1,4,4.0,5.9,5014,0.66
1,1,0,3,4.0,5.9,4953,0.43
1,0,0,4,7.0,8.7,4759,0.71
0,1,1,4,8.0,7.4,5012,0.7
1,1,1,1,4.0,4.2,4772,0.3
1,0,1,2,4.0,3.7,4907,0.27
1,1,1,1,1.0,2.6,5034,0.18
0,1,1,2,2.0,4.8,4838,0.28
0,0,0,2,5.0,4.7,4881,0.42
0,0,0,3,5.0,5.7,4738,0.46
0,0,0,3,6.0,6.9,4995,0.59
0,1,1,1,3.0,2.5,4854,0.13
0,1,1,2,3.0,5.2,4924,0.28
0,0,1,1,2.0,5.9,4940,0.37
0,1,0,2,4.0,7.3,4941,0.61
1,1,0,2,5.0,5.9,4902,0.35
0,0,1,2,3.0,5.7,5063,0.38
1,1,0,3,4.0,4.1,4933,0.31
0,0,1,1,3.0,3.9,4901,0.19
1,0,0,2,3.0,3.0,4707,0.19
0,0,1,4,4.0,7.1,4805,0.48
1,0,1,4,7.0,6.8,5044,0.56
1,1,0,3,5.0,7.1,4803,0.63
1,1,0,2,4.0,6.2,4772,0.4
0,1,0,3,7.0,7.1,4929,0.58
1,1,0,2,6.0,8.6,5022,0.69
1,0,1,4,8.0,9.0,4717,0.72
0,1,0,3,4.0,8.2,4994,0.67
1,0,0,2,4.0,6.2,4868,0.52
1,1,1,1,1.0,5.9,5048,0.08
0,1,1,3,6.0,8.1,4970,0.79
1,0,1,1,2.0,3.5,4784,0.2
1,1,0,3,7.0,6.8,4704,0.62
1,1,1,1,3.0,5.4,4946,0.39
0,1,1,2,4.0,5.4,4904,0.36
1,1,1,1,2.0,3.4,4916,0.29
1,1,1,2,5.0,6.1,5027,0.38
1,1,1,4,9.0,8.5,4731,0.72
1,1,0,3,5.0,5.9,4846,0.41
1,0,0,2,5.0,7.7,4754,0.68
1,0,0,3,4.0,5.9,5010,0.41
0,0,1,1,4.0,3.2,4732,0.16
0,1,0,2,4.0,7.0,4943,0.57
0,1,1,4,8.0,8.7,5053,0.76
1,1,0,4,8.0,7.9,4840,0.69
0,1,1,2,4.0,5.0,4940,0.3
0,1,1,4,7.0,8.2,4838,0.7
1,0,1,2,5.0,6.8,5045,0.55
1,0,0,1,2.0,3.7,4721,0.23
1,1,1,1,2.0,4.9,4893,0.44
0,0,1,2,6.0,6.8,4864,0.53
1,1,0,1,1.0,5.0,5010,0.28
0,0,0,1,3.0,4.6,4969,0.29
0,0,0,2,2.0,5.9,4792,0.12
0,1,0,3,6.0,4.5,4762,0.4
0,1,1,4,9.0,9.8,4835,0.9
1,0,0,1,3.0,2.0,4746,0.13
1,1,1,1,3.0,5.2,4933,0.37
1,0,0,4,8.0,8.7,4875,0.76
1,1,1,2,4.0,4.0,5020,0.17
0,1,0,3,5.0,6.0,4711,0.44
1,1,1,3,4.0,6.0,4902,0.44
0,1,0,0,1.0,3.0,4847,0.23
1,1,0,2,5.0,7.6,5020,0.66
1,0,1,1,4.0,5.0,5060,0.34
1,1,1,1,3.0,5.7,5069,0.38
0,1,0,4,8.0,6.2,4809,0.54
1,0,0,3,6.0,5.9,4972,0.51
0,1,0,3,6.0,6.3,5010,0.62
0,1,0,3,5.0,5.7,5045,0.47
0,1,1,2,3.0,5.5,4709,0.4
1,1,0,3,6.0,5.9,5008,0.74
0,1,1,0,1.0,0.0,4724,0.0
0,0,0,3,8.0,7.9,4762,0.76
0,1,0,4,9.0,8.1,5006,0.81
0,0,0,1,3.0,5.7,5060,0.38
1,1,0,3,5.0,5.9,4948,0.49
1,1,0,3,6.0,7.2,4873,0.6
1,1,1,2,4.0,5.9,4816,0.33
1,1,1,1,3.0,4.9,4774,0.34
1,1,0,0,2.0,2.3,4981,0.17
0,1,0,1,3.0,4.6,4864,0.37
1,1,1,1,1.0,5.0,4916,0.26
1,1,1,2,3.0,4.7,4867,0.26
0,1,1,2,5.0,6.4,4748,0.54
0,1,1,2,3.0,5.8,5044,0.48
0,0,1,3,5.0,7.1,4977,0.48
1,1,0,2,3.0,5.6,4917,0.37
0,1,1,2,2.0,3.2,4823,0.24
0,0,1,2,5.0,5.9,4911,0.39
1,1,1,2,6.0,5.9,4752,0.55
1,0,1,2,3.0,1.3,4875,0.1
1,0,0,3,6.0,5.8,4828,0.51
0,1,1,3,4.0,6.0,5041,0.52
1,0,1,1,2.0,3.8,5024,0.29
1,1,1,2,4.0,5.7,4937,0.39
1,1,0,1,3.0,5.7,5004,0.35
1,1,1,0,1.0,2.3,4980,0.09
1,0,0,0,1.0,3.8,4916,0.29
1,1,0,4,7.0,7.6,4743,0.7
1,1,0,2,4.0,5.5,5060,0.42
0,0,0,3,6.0,8.7,5015,0.68
1,1,1,3,7.0,7.7,4793,0.59
0,0,1,3,6.0,5.9,4713,0.46
1,1,1,2,5.0,5.5,4937,0.38
1,0,1,3,5.0,6.3,4917,0.45
1,1,1,1,2.0,1.4,4908,0.11
1,1,1,0,2.0,4.7,4758,0.26
1,1,1,0,1.0,5.9,4771,0.0
1,0,1,2,5.0,5.5,4911,0.32
0,0,1,2,5.0,6.2,4828,0.39
0,1,0,3,8.0,10.0,5008,0.89
1,0,1,3,6.0,5.3,4761,0.44
1,0,1,2,4.0,6.8,4808,0.62
0,1,1,3,5.0,4.4,4922,0.32
1,1,1,2,4.0,6.9,4878,0.5
0,1,1,2,4.0,3.9,4727,0.32
0,0,0,2,4.0,6.2,4930,0.53
1,0,0,4,7.0,8.1,5032,0.69
1,0,0,2,4.0,3.7,4825,0.25
1,1,0,3,5.0,6.5,4721,0.41
0,0,0,2,5.0,6.5,4977,0.53
1,1,1,1,4.0,5.4,4732,0.48
0,1,1,1,4.0,5.8,4888,0.47
0,0,0,2,6.0,6.6,4774,0.54
0,0,0,3,8.0,7.5,4991,0.72
1,1,1,2,4.0,4.1,4870,0.19
1,1,1,5,10.0,9.7,4887,0.89
1,0,0,3,6.0,7.1,4857,0.6
1,1,1,3,6.0,5.6,4744,0.47
0,1,0,3,7.0,9.1,4960,0.76
1,0,0,2,4.0,4.9,4826,0.27
0,0,1,3,6.0,5.1,4749,0.47
1,0,1,1,2.0,3.7,4729,0.27
0,0,1,1,3.0,5.5,5030,0.4
0,1,1,2,3.0,3.8,4796,0.23
0,0,0,3,7.0,7.9,4908,0.72
0,1,1,5,10.0,10.0,4989,0.96
0,1,0,3,6.0,4.8,4882,0.38
0,0,0,1,2.0,3.4,4962,0.13
0,1,1,1,2.0,3.7,4932,0.27
0,1,0,2,5.0,7.0,4905,0.69
0,1,1,0,4.0,3.3,4990,0.13
1,1,1,1,3.0,5.7,4907,0.43
1,0,1,2,4.0,5.3,4846,0.39
0,1,0,2,4.0,7.6,4954,0.55
1,1,0,1,4.0,5.2,5057,0.43
0,1,0,4,7.0,6.7,5000,0.57
0,1,1,3,5.0,7.6,5046,0.62
0,1,0,1,1.0,1.2,4774,0.1
1,0,1,1,2.0,4.4,4777,0.2
0,1,0,4,7.0,6.9,4784,0.66
0,0,1,3,5.0,6.7,4753,0.64
0,1,1,0,4.0,0.2,4742,0.02
0,1,1,4,8.0,7.1,4812,0.51
0,1,1,0,1.0,3.4,4812,0.28
1,1,0,2,6.0,7.3,4762,0.64
0,0,1,2,6.0,6.8,5045,0.55
0,0,0,4,7.0,6.6,5032,0.58
0,1,0,2,4.0,8.0,4792,0.65
1,0,1,1,3.0,5.9,4762,0.45
0,0,0,5,9.0,8.5,4907,0.86
0,1,0,3,7.0,6.5,4853,0.56
1,0,0,0,2.0,5.2,4872,0.28
0,0,0,4,7.0,7.6,5012,0.6
0,1,0,4,9.0,9.5,4935,1.0
0,1,0,2,6.0,8.6,4759,0.71
1,1,0,2,3.0,5.3,4967,0.35
0,0,0,4,8.0,5.9,4793,0.72
1,1,1,2,3.0,3.1,4931,0.16
0,1,1,2,4.0,3.0,4808,0.2
1,0,1,2,2.0,1.7,4865,0.11
1,1,0,2,5.0,6.3,4769,0.52
0,0,0,4,7.0,8.3,4938,0.67
1,1,1,2,4.0,5.9,4723,0.39
1,1,1,2,4.0,5.5,5040,0.35
1,1,1,2,3.0,5.7,4859,0.48
0,0,0,3,6.0,6.9,4975,0.53
1,0,1,2,5.0,6.1,4795,0.45
0,1,1,2,4.0,4.9,4800,0.39
1,0,1,1,3.0,5.2,4830,0.36
1,0,1,2,5.0,4.8,4888,0.41
1,0,0,4,9.0,9.1,4896,0.84
1,0,0,3,6.0,7.3,4747,0.51
1,0,0,3,7.0,6.5,4807,0.58
1,1,1,2,4.0,5.5,4899,0.31
1,1,1,1,4.0,3.0,4715,0.14
1,1,0,1,2.0,2.6,4995,0.18
1,1,1,1,2.0,3.0,4952,0.2
1,1,1,1,4.0,5.9,4907,0.5
0,1,0,2,4.0,7.3,4871,0.54
1,0,1,1,2.0,4.2,4826,0.25
1,1,1,1,2.0,5.8,5031,0.46
1,1,0,4,6.0,7.3,4874,0.66
1,1,0,2,6.0,6.6,4869,0.6
1,1,1,0,1.0,2.3,5020,0.1
1,1,1,3,5.0,6.5,4802,0.47
1,1,1,2,4.0,4.6,4816,0.31
0,0,0,2,4.0,4.1,4750,0.29
0,1,1,4,9.0,8.7,4894,0.75
0,1,1,1,4.0,5.2,5047,0.35
1,0,1,2,4.0,7.0,4715,0.49
1,0,0,1,1.0,2.2,4723,0.07
0,0,1,4,7.0,7.5,4738,0.58
0,1,1,2,3.0,4.2,4995,0.24
1,1,0,2,4.0,4.7,5022,0.37
1,1,0,2,6.0,6.2,5051,0.51
1,1,0,2,3.0,3.3,4825,0.12
1,0,0,3,4.0,5.4,4714,0.46
1,0,0,2,2.0,5.2,4966,0.28
0,1,1,2,2.0,3.4,5044,0.2
0,0,1,3,6.0,7.1,5056,0.53
1,0,1,2,5.0,5.1,5006,0.44
0,1,0,4,8.0,9.5,4734,0.95
0,1,1,2,5.0,5.0,4981,0.42
0,1,1,1,2.0,4.6,4772,0.25
1,1,0,2,5.0,6.5,4817,0.51
1,0,1,2,6.0,5.9,4831,0.57
1,1,1,2,5.0,4.7,4938,0.32
1,1,0,2,3.0,5.6,4931,0.34
0,1,1,1,3.0,3.6,4967,0.21
0,1,1,3,4.0,4.5,4956,0.4
1,0,1,0,2.0,3.7,4759,0.28
1,0,1,3,5.0,5.6,4759,0.47
1,1,0,2,3.0,5.1,5041,0.37
0,1,1,5,9.0,8.8,4957,0.8
0,1,1,4,7.0,6.4,4843,0.63
1,1,1,2,4.0,6.1,5049,0.44
1,0,0,0,1.0,0.0,4800,0.0
1,1,0,3,6.0,5.9,4990,0.61
0,1,1,1,2.0,5.9,5055,0.12
0,1,1,4,8.0,8.1,4746,0.63
1,0,1,0,1.0,4.6,4717,0.29
0,1,1,2,4.0,4.8,4712,0.3
0,0,1,0,1.0,4.3,4737,0.26
1,1,0,2,6.0,8.1,4894,0.66
0,1,0,3,6.0,7.8,4761,0.64
1,1,1,1,2.0,5.9,4890,0.47
1,0,1,3,5.0,5.7,4857,0.35
1,1,1,4,8.0,7.5,4942,0.62
0,1,0,3,6.0,6.3,4860,0.56
0,0,0,1,3.0,6.8,4922,0.48
1,1,1,1,4.0,5.9,4722,0.41
1,1,0,3,6.0,7.3,4951,0.75
0,0,0,4,8.0,7.9,4772,0.71
1,0,1,2,3.0,4.6,4777,0.34
0,0,1,2,4.0,3.7,4931,0.22
0,1,1,2,5.0,5.7,4883,0.48
1,1,1,4,7.0,7.8,5038,0.61
0,1,1,4,7.0,7.7,4822,0.67
0,1,0,2,4.0,4.4,5018,0.31
0,0,1,2,4.0,6.5,4996,0.59
1,1,0,3,6.0,6.6,4899,0.52
0,0,0,3,7.0,9.0,4996,0.8
0,0,1,3,4.0,5.8,4836,0.4
0,1,1,4,9.0,10.0,4988,0.89
1,1,0,4,8.0,6.7,4821,0.67
0,1,0,4,7.0,6.9,4825,0.55
0,1,1,1,3.0,5.8,4788,0.43
1,1,1,0,1.0,3.2,4813,0.12
1,1,1,2,4.0,6.5,4869,0.48
1,1,1,4,4.0,7.0,4855,0.62
1,0,1,2,3.0,6.1,4792,0.5
0,1,1,2,4.0,6.5,4741,0.41
1,0,1,1,4.0,4.5,4812,0.34
1,1,0,0,1.0,2.1,4959,0.09
0,1,1,3,7.0,7.4,4835,0.61
1,1,1,1,2.0,4.2,4973,0.29
1,0,0,3,7.0,5.7,4910,0.54
1,1,1,2,5.0,5.9,4934,0.57
0,0,1,1,2.0,3.0,4799,0.14
0,0,1,1,1.0,0.0,4798,0.0
0,0,1,1,3.0,4.7,5041,0.42
1,1,0,4,8.0,10.0,5060,0.95
0,0,0,1,3.0,7.2,5013,0.54
0,1,0,3,6.0,5.9,4821,0.56
0,1,1,3,6.0,6.6,4778,0.48
1,1,1,2,5.0,5.7,4834,0.33
1,0,0,3,7.0,7.4,5068,0.59
1,0,1,2,3.0,5.9,4918,0.33
0,1,1,0,2.0,2.5,4912,0.13
1,1,1,0,1.0,5.9,4918,0.18
1,1,0,1,2.0,6.3,4834,0.4
1,1,1,2,5.0,6.6,4976,0.44
0,1,0,3,6.0,5.6,4797,0.51
0,1,0,4,9.0,8.9,4857,0.74
0,0,0,2,5.0,6.7,4824,0.54
0,1,0,2,6.0,8.2,4777,0.62
1,1,1,0,1.0,0.0,4913,0.0
1,0,1,1,3.0,6.5,5021,0.47
1,0,1,3,4.0,6.2,5046,0.44
1,1,1,3,4.0,7.1,4758,0.66
1,1,0,3,6.0,6.6,4764,0.56
1,1,0,3,5.0,6.2,4949,0.47
1,1,1,2,4.0,4.3,4841,0.33
1,0,0,3,4.0,5.5,4971,0.5
1,1,1,4,8.0,6.8,4920,0.66
1,1,1,3,8.0,9.0,4857,0.75
1,1,1,1,3.0,3.7,5056,0.15
1,1,0,2,5.0,7.0,4990,0.55
0,1,1,1,5.0,6.4,4733,0.56
1,1,0,3,6.0,7.0,4800,0.52
0,0,1,1,2.0,4.5,4708,0.25
1,1,0,2,5.0,5.5,4890,0.34
0,0,1,3,4.0,5.2,4731,0.37
1,1,0,4,6.0,7.2,4929,0.65
0,1,0,1,4.0,6.5,4804,0.45
1,0,0,0,1.0,1.8,4958,0.1
0,1,0,4,7.0,6.2,5065,0.55
0,1,0,2,4.0,7.1,4723,0.48
1,1,1,1,1.0,3.3,4704,0.16
0,1,1,3,5.0,5.9,4824,0.44
1,0,0,3,5.0,5.1,4999,0.42
0,1,0,3,7.0,9.5,4866,0.79
1,1,0,2,4.0,4.8,4985,0.42
0,1,0,2,4.0,6.5,5011,0.6
1,0,1,2,5.0,7.7,4755,0.69
0,0,0,4,7.0,6.5,4782,0.64
1,0,1,4,7.0,7.5,5006,0.66
0,1,0,4,8.0,8.3,4913,0.66
0,0,1,3,7.0,7.3,4849,0.56
0,1,0,2,4.0,3.0,4860,0.25
0,0,1,1,4.0,5.8,4953,0.33
1,1,1,1,3.0,5.8,5066,0.36
1,1,1,2,4.0,3.7,4854,0.24
1,0,1,3,4.0,7.4,4941,0.71
0,1,0,2,3.0,4.6,4872,0.34
1,1,1,0,1.0,3.1,4867,0.11
0,0,0,2,5.0,5.8,4754,0.55
1,0,1,2,4.0,7.0,4883,0.59
1,1,1,2,4.0,7.2,4910,0.55
1,0,0,3,6.0,5.3,4772,0.35
1,1,1,0,1.0,2.6,4924,0.17
1,1,0,2,4.0,6.7,4910,0.67
0,1,0,1,4.0,5.6,4885,0.36
1,1,0,2,3.0,4.9,4995,0.45
1,0,1,1,4.0,6.3,4851,0.44
1,0,1,0,1.0,2.0,4914,0.13
1,0,1,1,3.0,2.9,5016,0.16
1,1,0,2,3.0,4.3,4869,0.29
0,1,0,3,5.0,7.7,4933,0.6
1,0,1,1,3.0,5.9,4712,0.5
1,0,1,2,2.0,5.2,4937,0.28
0,0,0,3,6.0,9.5,4929,0.86
1,1,0,2,5.0,5.9,5039,0.63
0,0,1,3,5.0,5.6,5063,0.38
1,1,1,1,4.0,4.3,5017,0.32
1,0,0,2,3.0,4.4,5024,0.39
0,1,1,3,6.0,7.0,4929,0.58
0,1,1,3,7.0,7.8,4906,0.66
0,1,1,1,3.0,6.0,4989,0.47
0,1,1,2,3.0,5.1,4832,0.27
1,0,0,3,6.0,6.6,4977,0.51
0,1,0,1,4.0,4.5,4857,0.4
1,1,0,2,4.0,4.6,4755,0.37
0,1,1,1,3.0,5.0,5001,0.45
0,1,1,1,4.0,4.7,4793,0.36
1,1,1,2,2.0,2.4,4819,0.11
1,1,0,3,5.0,4.8,4713,0.33
0,1,0,2,6.0,7.0,4776,0.68
1,1,0,1,2.0,0.7,4788,0.05
1,1,0,3,6.0,6.1,4878,0.55
1,1,1,2,4.0,4.9,4927,0.34
1,1,1,1,3.0,5.9,4860,0.43
1,0,1,2,5.0,5.4,5022,0.44
0,0,1,2,4.0,5.0,4931,0.43
1,0,1,1,3.0,5.6,4880,0.44
1,1,1,3,5.0,5.5,4892,0.4
0,1,1,2,3.0,2.6,4875,0.19
0,1,0,4,7.0,6.1,4772,0.58
0,0,0,3,7.0,7.6,4808,0.58
1,1,0,2,5.0,7.4,5052,0.55
1,1,0,2,5.0,5.8,4987,0.4
1,0,1,1,1.0,5.9,4801,0.27
1,0,1,1,2.0,0.9,4824,0.02
1,1,0,4,7.0,7.5,4798,0.67
1,1,0,0,1.0,3.9,4948,0.26
0,0,1,1,2.0,2.4,4778,0.17
0,1,1,4,8.0,8.1,4732,0.62
0,1,0,4,7.0,7.7,4922,0.61
0,1,1,2,4.0,5.2,4764,0.48
1,1,0,2,5.0,7.1,4866,0.57
1,0,1,0,1.0,3.6,4985,0.17
1,0,1,1,2.0,3.5,4917,0.14
1,0,1,3,4.0,3.3,4859,0.28
0,1,0,2,3.0,4.8,4908,0.41
1,1,1,1,3.0,6.0,4943,0.37
0,0,0,4,7.0,8.0,4722,0.7
1,0,0,2,4.0,5.8,4892,0.39
1,1,1,1,2.0,4.5,5010,0.31
0,1,0,2,4.0,5.9,4900,0.57
1,1,0,4,6.0,7.2,4807,0.6
0,0,1,2,4.0,3.4,4787,0.2
0,0,1,5,10.0,9.3,5050,0.98
0,1,0,3,6.0,6.5,5050,0.59
1,1,1,3,4.0,5.2,4958,0.47
0,1,0,5,9.0,8.9,4998,0.82
1,0,1,1,3.0,3.6,4944,0.25
0,1,0,4,8.0,8.3,4833,0.76
1,1,0,1,2.0,3.7,4817,0.32
0,0,0,1,2.0,4.7,4730,0.36
1,1,1,2,5.0,6.7,4848,0.45
0,0,1,2,4.0,4.3,4959,0.32
0,1,0,4,7.0,6.6,4733,0.64
1,0,1,1,4.0,6.8,4719,0.47
1,1,0,3,4.0,4.9,4956,0.43
1,0,0,3,5.0,5.6,4706,0.31
0,1,1,2,3.0,4.2,4758,0.29
1,1,1,1,2.0,6.2,4922,0.41
0,1,1,0,2.0,2.7,5026,0.18
0,1,0,2,5.0,6.4,4920,0.46
1,1,1,1,1.0,1.5,4800,0.09
0,1,0,4,9.0,9.0,4880,0.77
0,1,0,1,3.0,5.4,4778,0.36
0,0,1,2,3.0,5.6,4779,0.39
