Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,days_count,Burn Rate
1,1,0,1,2.0,2.9,4964,0.23
1,1,0,2,5.0,7.2,4748,0.55
0,1,1,2,6.0,7.1,4732,0.68
1,0,0,2,3.0,5.9,4791,0.26
0,1,1,1,2.0,3.6,4996,0.24
0,1,0,4,8.0,9.5,4865,0.81
0,1,0,1,2.0,6.4,4861,0.44
1,0,1,0,4.0,1.5,5017,0.09
0,1,0,4,7.0,6.7,4894,0.64
1,1,0,3,4.0,5.9,4792,0.68
1,1,1,3,5.0,6.7,4833,0.54
0,1,1,3,5.0,5.0,4983,0.39
1,1,1,1,3.0,4.2,4720,0.31
1,1,0,1,3.0,5.4,4770,0.39
1,1,0,2,4.0,4.7,5052,0.42
1,1,1,3,7.0,8.5,4946,0.71
0,1,1,2,4.0,5.2,4878,0.34
1,1,1,0,1.0,1.9,4891,0.15
1,1,1,2,4.0,5.3,4918,0.45
0,1,1,1,1.0,5.9,5029,0.17
0,1,1,2,3.0,4.5,4792,0.28
1,1,1,3,6.0,6.2,4704,0.54
0,1,0,4,9.0,9.0,4874,0.72
0,1,1,4,7.0,5.9,4781,0.68
0,0,1,3,4.0,5.5,4724,0.46
1,1,0,0,1.0,4.2,4925,0.19
0,1,1,1,2.0,5.3,4940,0.33
1,1,1,2,5.0,5.9,4831,0.55
0,0,1,1,2.0,3.1,4981,0.24
1,1,0,1,2.0,4.5,4848,0.35
0,0,1,3,5.0,6.6,4936,0.46
0,1,0,4,9.0,10.0,4715,0.97
1,0,0,2,5.0,7.0,5063,0.61
0,0,1,2,3.0,4.6,4767,0.24
0,1,1,1,4.0,5.7,4831,0.37
0,0,0,4,9.0,8.3,4882,0.72
1,1,1,3,5.0,6.0,4972,0.47
1,0,1,1,4.0,5.1,4899,0.42
0,1,1,0,2.0,1.6,4753,0.13
1,1,1,2,4.0,6.4,4980,0.45
0,1,0,3,5.0,5.3,4739,0.35
0,1,0,2,5.0,5.5,4735,0.44
1,1,0,0,1.0,2.2,4878,0.05
0,0,0,1,1.0,3.1,4944,0.11
0,1,0,1,2.0,2.3,4966,0.15
0,0,0,2,4.0,5.9,5058,0.61
0,1,1,3,4.0,6.0,4728,0.48
1,0,1,1,4.0,4.9,5004,0.41
1,0,1,2,4.0,2.9,4944,0.16
1,1,0,4,8.0,7.5,5001,0.7
0,1,1,1,4.0,5.9,5065,0.36
1,1,1,3,4.0,5.4,4705,0.5
0,0,0,3,6.0,5.9,4747,0.53
1,1,0,4,8.0,5.9,5034,0.89
1,1,0,1,3.0,5.9,4751,0.42
1,1,1,3,5.0,5.4,4767,0.45
1,0,1,0,1.0,4.2,4991,0.2
1,0,0,3,5.0,6.4,4918,0.58
0,1,0,2,4.0,6.1,5061,0.46
1,1,1,2,3.0,5.7,4847,0.37
0,0,1,1,1.0,1.5,4957,0.02
0,1,0,1,2.0,3.2,4861,0.16
1,0,1,2,4.0,5.8,4763,0.44
0,1,0,1,2.0,5.2,4758,0.3
0,1,1,3,6.0,5.9,5007,0.51
1,1,1,1,4.0,0.0,4986,0.01
1,1,1,2,5.0,6.4,4998,0.47
1,1,0,2,3.0,3.5,5033,0.26
1,1,0,3,5.0,5.9,4994,0.4
1,1,0,4,7.0,5.9,4800,0.63
1,0,1,1,4.0,5.3,5056,0.32
0,1,0,3,6.0,7.6,4800,0.65
1,0,0,1,3.0,6.3,4984,0.44
0,0,1,2,4.0,4.2,4922,0.36
0,1,0,3,8.0,5.9,4820,0.72
0,1,0,2,3.0,4.8,4880,0.27
1,1,0,1,2.0,2.6,4777,0.17
0,0,1,4,9.0,8.4,4766,0.74
1,1,1,3,5.0,5.3,5023,0.44
1,1,1,1,2.0,1.7,4929,0.03
0,0,1,1,3.0,4.5,4733,0.25
0,1,1,4,7.0,7.2,4776,0.72
1,1,0,4,9.0,9.4,4961,0.81
0,1,0,2,3.0,5.0,4911,0.28
0,0,1,2,2.0,4.0,4896,0.28
1,1,0,1,4.0,6.8,4767,0.55
0,1,0,3,5.0,6.9,5066,0.51
1,0,1,1,2.0,5.9,4791,0.35
1,1,0,3,7.0,6.0,4887,0.54
0,1,0,2,2.0,3.2,4742,0.26
0,0,0,2,5.0,7.1,4794,0.54
1,1,1,2,5.0,7.8,4790,0.65
1,0,0,3,6.0,6.8,5042,0.51
0,1,0,2,5.0,5.6,4710,0.36
1,1,0,5,9.0,7.9,4822,0.8
1,1,1,3,6.0,6.0,4946,0.38
1,1,1,3,4.0,6.1,4767,0.42
1,0,0,3,7.0,6.0,4913,0.58
1,1,0,4,7.0,7.5,4961,0.62
0,0,1,2,3.0,4.1,4992,0.33
1,0,1,2,3.0,5.3,4877,0.39
0,0,0,4,7.0,7.8,4924,0.56
1,0,0,2,3.0,5.2,4727,0.41
1,1,1,1,1.0,0.0,4967,0.0
0,1,1,1,2.0,5.1,5030,0.43
0,1,0,2,4.0,6.5,4917,0.47
1,0,1,1,2.0,5.1,4828,0.39
1,0,0,1,3.0,7.1,5012,0.54
1,0,0,2,6.0,5.4,4742,0.51
1,1,0,2,3.0,4.9,4830,0.25
1,0,0,3,5.0,6.0,5047,0.51
0,1,0,4,8.0,8.6,5018,0.79
0,1,0,3,5.0,5.6,5000,0.52
0,0,0,3,6.0,7.3,4721,0.55
0,0,0,3,4.0,5.2,4980,0.28
0,0,0,3,7.0,7.6,4735,0.55
1,1,1,1,2.0,4.8,4750,0.39
0,1,0,3,4.0,6.1,4771,0.6
1,1,1,2,5.0,4.7,5012,0.42
0,1,0,3,7.0,5.9,4885,0.54
1,0,0,2,5.0,4.7,4816,0.41
0,1,1,1,4.0,5.5,4905,0.41
0,1,1,2,4.0,5.6,4889,0.44
0,1,0,4,7.0,7.4,4948,0.65
1,1,0,3,4.0,5.0,4988,0.42
0,1,0,3,6.0,5.7,4706,0.51
1,0,1,1,3.0,4.9,4723,0.39
1,1,1,0,1.0,4.1,4979,0.23
0,1,1,3,7.0,7.6,4991,0.63
1,1,1,2,5.0,6.7,5024,0.54
0,1,0,3,7.0,6.3,4842,0.54
1,0,1,1,3.0,5.5,4898,0.45
1,1,1,3,7.0,8.5,4839,0.77
0,1,1,2,3.0,5.5,4974,0.49
0,0,1,2,4.0,8.1,4855,0.62
0,1,1,2,4.0,7.5,4966,0.59
0,1,0,4,10.0,9.9,4837,0.94
0,0,0,2,5.0,7.5,4899,0.75
0,1,1,3,5.0,5.2,5024,0.49
0,0,0,2,4.0,4.8,4919,0.36
1,1,0,2,5.0,5.6,4708,0.41
1,1,1,2,3.0,2.5,5013,0.15
1,1,0,3,7.0,9.8,4987,0.89
1,1,1,2,4.0,5.9,4802,0.28
1,0,1,2,5.0,4.9,4823,0.34
0,0,1,2,3.0,6.9,4927,0.46
1,1,0,0,4.0,0.0,4857,0.0
1,1,0,2,3.0,6.1,4866,0.49
0,1,1,3,3.0,5.3,4988,0.29
1,0,0,3,5.0,6.8,4884,0.47
0,1,0,2,4.0,5.5,4744,0.45
1,1,0,1,1.0,4.8,4854,0.28
1,1,0,1,1.0,1.5,5053,0.05
1,1,1,1,1.0,3.3,4821,0.25
0,0,0,2,3.0,4.1,4975,0.27
1,1,0,1,3.0,4.5,5018,0.38
0,1,1,1,2.0,3.4,4924,0.26
0,1,0,2,6.0,6.7,4862,0.6
1,1,0,4,8.0,7.1,4748,0.52
0,0,1,2,5.0,5.3,4917,0.4
1,0,1,1,2.0,0.0,4868,0.0
1,0,1,3,5.0,5.4,5010,0.42
1,0,0,1,3.0,4.4,4989,0.3
0,1,1,5,8.0,9.8,4781,0.84
1,1,1,3,5.0,5.2,4944,0.3
1,1,0,2,4.0,5.8,4766,0.56
1,0,1,3,6.0,5.8,4857,0.44
1,0,0,4,8.0,9.1,4863,0.74
0,0,1,2,5.0,7.1,4787,0.49
0,1,0,0,1.0,4.3,4996,0.27
1,0,0,0,2.0,5.9,4807,0.14
0,1,1,0,1.0,3.8,4873,0.25
1,0,0,2,3.0,6.0,4706,0.49
1,0,0,2,5.0,4.6,5012,0.42
1,1,1,2,3.0,4.2,4769,0.26
1,1,0,4,8.0,7.8,4832,0.76
1,0,1,1,3.0,5.5,4725,0.35
1,1,1,3,5.0,6.4,4891,0.47
0,0,1,1,3.0,6.6,4804,0.43
0,1,1,1,1.0,2.9,4949,0.23
0,0,0,3,5.0,6.1,5069,0.51
0,1,0,4,5.0,6.4,4992,0.49
0,0,0,4,7.0,6.7,4839,0.67
1,1,0,2,3.0,6.6,4757,0.43
1,0,0,1,1.0,3.4,4793,0.28
0,0,0,3,4.0,9.3,4743,0.85
1,0,1,3,5.0,5.5,4990,0.47
1,0,1,2,3.0,4.9,4912,0.45
1,1,0,4,8.0,8.6,4982,0.78
1,1,1,1,3.0,5.9,4975,0.42
1,1,0,2,5.0,5.9,4713,0.62
0,1,0,1,1.0,1.2,4731,0.01
0,0,0,4,8.0,9.5,4979,0.98
1,1,1,2,4.0,7.2,4774,0.5
1,1,1,1,1.0,4.8,4911,0.29
1,0,0,2,6.0,5.8,4957,0.54
0,1,1,4,7.0,7.5,4895,0.61
1,1,1,2,5.0,5.9,4748,0.49
1,0,1,3,6.0,7.4,4949,0.61
0,1,0,3,6.0,7.0,4861,0.6
1,1,1,1,2.0,3.9,5008,0.21
0,0,1,1,1.0,3.1,4946,0.24
0,0,1,1,3.0,5.9,4892,0.3
0,1,1,2,4.0,5.2,4916,0.45
0,0,1,3,5.0,6.5,4914,0.51
0,1,0,3,5.0,7.6,4822,0.56
1,1,1,1,2.0,3.2,4709,0.23
0,1,0,1,3.0,4.8,4740,0.27
1,0,0,1,4.0,7.0,4812,0.47
1,0,1,2,2.0,2.2,4906,0.09
1,1,0,2,5.0,4.7,4957,0.37
1,1,0,5,8.0,9.1,4939,0.81
0,0,1,3,6.0,8.2,4820,0.64
0,0,1,3,5.0,6.2,5002,0.47
1,1,0,2,4.0,6.5,4835,0.58
1,1,0,2,5.0,6.3,4829,0.52
1,1,0,1,2.0,3.9,4987,0.17
0,1,1,2,4.0,2.0,4892,0.15
0,1,1,3,5.0,6.7,4732,0.46
0,1,1,3,5.0,6.4,4894,0.47
1,1,0,2,4.0,3.4,4730,0.22
1,0,1,4,8.0,6.9,4915,0.7
1,0,1,2,2.0,4.7,4979,0.24
0,1,0,1,2.0,5.9,4977,0.13
0,0,0,3,4.0,9.3,4775,0.8
1,1,0,3,7.0,8.4,4895,0.69
0,1,1,2,5.0,6.2,5053,0.55
0,1,0,3,7.0,5.9,5014,0.64
0,0,1,1,4.0,5.9,5035,0.36
1,1,0,1,4.0,4.8,4719,0.42
1,0,1,3,3.0,3.7,4740,0.26
1,1,0,4,7.0,8.5,4919,0.77
1,1,1,3,4.0,5.2,4835,0.47
0,1,1,2,4.0,7.1,4753,0.49
0,1,0,2,5.0,6.8,4958,0.57
1,1,0,2,3.0,4.2,4760,0.33
0,1,0,3,6.0,7.9,4831,0.58
0,1,0,3,6.0,5.6,4790,0.54
1,0,0,3,7.0,8.0,4750,0.69
0,1,1,2,4.0,5.4,5013,0.36
0,1,0,3,6.0,5.7,5028,0.55
0,1,0,1,2.0,3.2,4763,0.2
0,1,1,2,4.0,5.6,4877,0.44
0,1,1,3,5.0,5.5,5064,0.46
1,0,0,3,4.0,4.0,4893,0.28
0,1,0,3,7.0,6.7,4973,0.61
0,1,0,3,4.0,6.0,4704,0.53
0,1,1,1,2.0,2.5,4886,0.19
1,0,1,0,1.0,5.9,4897,0.05
0,0,1,2,3.0,5.3,4768,0.43
1,1,0,4,7.0,5.7,4782,0.53
1,1,1,3,4.0,6.7,5020,0.46
1,1,1,2,4.0,3.3,4705,0.25
1,1,0,4,5.0,5.5,4745,0.5
1,0,1,3,6.0,5.6,4826,0.43
1,1,1,1,4.0,4.7,4767,0.3
1,0,1,1,1.0,2.4,4756,0.06
0,1,1,3,6.0,7.5,4918,0.74
0,1,1,3,4.0,6.5,4788,0.45
0,0,1,2,4.0,6.8,4793,0.64
0,0,0,1,4.0,5.9,4771,0.3
1,1,1,2,4.0,5.9,4748,0.48
0,0,0,3,6.0,8.3,4956,0.67
0,1,1,2,4.0,5.9,5001,0.24
1,1,1,4,8.0,9.0,4846,0.82
0,1,0,2,4.0,8.1,4731,0.67
0,1,0,4,8.0,8.1,4950,0.86
0,1,0,0,1.0,3.3,4827,0.25
0,1,1,1,2.0,3.4,4928,0.23
0,1,1,3,6.0,9.6,4730,0.83
0,1,1,1,2.0,3.1,4943,0.16
1,1,0,3,5.0,5.6,4896,0.47
0,1,1,3,7.0,6.6,4963,0.61
0,1,1,3,5.0,5.9,4849,0.31
0,1,0,4,6.0,5.9,4785,0.65
0,1,1,4,6.0,6.5,4793,0.58
1,1,0,2,4.0,6.0,4996,0.49
0,1,1,2,4.0,4.6,4967,0.32
0,0,1,2,2.0,4.3,4935,0.25
0,1,1,4,7.0,6.2,4993,0.61
0,1,1,2,4.0,5.0,4762,0.36
1,1,1,2,4.0,5.7,4826,0.37
1,0,1,2,5.0,6.7,4915,0.54
1,1,0,4,8.0,6.1,5053,0.59
1,1,1,1,4.0,5.7,4972,0.41
1,0,1,3,6.0,5.7,4783,0.45
0,1,0,4,9.0,8.9,4787,0.92
0,1,0,3,4.0,6.2,4823,0.4
0,0,0,3,4.0,5.9,4999,0.51
1,1,1,1,2.0,4.1,4731,0.27
0,0,1,1,1.0,2.7,4737,0.14
1,1,1,0,1.0,1.9,5045,0.08
0,1,0,4,7.0,7.9,4753,0.59
1,1,1,1,2.0,3.4,4880,0.2
1,1,0,2,4.0,4.8,4722,0.26
1,0,1,3,4.0,5.9,4856,0.49
1,0,1,2,3.0,3.0,4970,0.21
0,1,1,2,3.0,5.3,4779,0.47
0,0,1,0,1.0,4.9,4917,0.26
1,1,0,4,8.0,6.7,5000,0.62
0,1,0,2,3.0,4.0,4852,0.33
0,0,1,1,2.0,6.3,5067,0.39
1,0,1,1,3.0,5.4,4966,0.32
0,0,1,1,4.0,5.9,4885,0.22
1,0,1,2,3.0,5.9,5017,0.36
0,0,1,1,2.0,4.3,4883,0.22
1,0,0,3,7.0,7.1,4722,0.72
0,1,1,2,5.0,6.4,5029,0.62
0,0,0,3,5.0,7.6,4987,0.56
1,0,0,4,8.0,8.2,5022,0.62
0,0,0,3,6.0,5.9,4797,0.53
1,1,1,1,1.0,3.4,4949,0.22
1,1,1,3,6.0,3.9,4832,0.32
1,1,1,1,3.0,5.9,4917,0.4
0,0,0,2,5.0,7.1,4897,0.58
1,0,0,2,5.0,5.0,4721,0.39
1,0,1,1,3.0,3.1,4846,0.16
1,1,0,4,8.0,7.4,4956,0.68
0,0,0,2,4.0,6.2,4760,0.54
0,1,1,3,5.0,5.9,4878,0.4
0,0,1,2,4.0,5.8,4850,0.35
0,1,0,2,6.0,6.6,4873,0.66
0,0,1,3,6.0,6.1,4984,0.48
0,1,0,4,8.0,8.8,4853,0.86
1,1,1,2,5.0,5.9,5060,0.47
1,1,1,2,3.0,2.8,4788,0.19
1,1,1,2,4.0,5.7,4824,0.49
0,1,0,3,5.0,7.9,4741,0.65
1,1,1,4,7.0,8.2,4983,0.73
0,1,0,1,4.0,5.7,4947,0.53
0,1,0,3,6.0,8.2,4916,0.76
0,1,0,4,8.0,9.3,4784,0.81
1,0,0,2,4.0,6.0,5023,0.5
1,0,0,1,1.0,4.8,4868,0.24
0,1,1,0,1.0,3.3,4872,0.27
0,1,1,1,4.0,5.9,4841,0.55
1,1,1,1,2.0,6.5,4726,0.44
1,1,1,1,3.0,4.7,4739,0.31
0,0,0,4,8.0,8.2,5057,0.69
1,1,0,1,1.0,2.6,5015,0.19
0,1,1,0,2.0,4.9,4814,0.31
0,1,0,2,4.0,6.0,4936,0.53
0,1,0,2,4.0,5.9,4982,0.55
1,1,0,0,1.0,3.3,4927,0.12
1,1,1,2,4.0,5.2,4932,0.42
1,1,0,4,8.0,6.9,4728,0.6
0,1,0,2,3.0,5.6,4766,0.47
1,0,0,4,7.0,5.9,4848,0.6
0,0,0,1,3.0,5.4,4822,0.43
1,0,0,2,3.0,5.6,4999,0.5
1,1,0,4,6.0,7.8,4711,0.69
1,1,1,2,2.0,4.1,5030,0.29
0,1,0,2,4.0,6.7,4935,0.49
0,0,0,3,6.0,7.4,5018,0.68
1,1,0,1,1.0,0.9,5026,0.03
1,1,0,3,4.0,7.2,4837,0.71
0,0,1,0,2.0,4.8,4979,0.32
1,1,0,2,3.0,4.7,4754,0.4
1,0,1,1,3.0,3.5,4783,0.2
1,0,1,1,4.0,5.7,4990,0.39
1,1,1,2,5.0,4.8,4944,0.4
1,0,1,3,4.0,6.1,5029,0.48
1,0,1,2,4.0,2.8,4796,0.23
1,1,1,4,9.0,8.7,4712,0.81
0,0,1,1,3.0,4.8,4912,0.41
1,1,1,2,4.0,5.9,5064,0.37
0,1,0,1,2.0,3.9,4777,0.25
0,0,0,2,6.0,7.3,4735,0.56
1,1,0,4,8.0,7.3,4774,0.54
0,0,1,0,1.0,0.1,4967,0.0
0,1,0,2,6.0,5.9,4824,0.53
0,0,0,3,6.0,6.4,4990,0.62
1,0,0,3,4.0,4.6,4929,0.38
0,1,0,3,6.0,5.8,4928,0.56
1,1,1,1,3.0,5.0,5052,0.46
1,1,0,1,2.0,4.2,4830,0.3
0,0,0,4,8.0,7.9,4924,0.65
1,1,1,3,5.0,6.5,4957,0.49
1,1,1,1,3.0,2.2,4863,0.12
1,0,1,2,1.0,2.3,4811,0.1
0,1,0,3,7.0,7.5,4990,0.67
0,1,1,3,5.0,5.4,4966,0.44
0,0,0,4,8.0,8.4,4949,0.7
0,1,0,3,6.0,6.7,4957,0.47
1,1,1,1,3.0,4.8,4738,0.35
0,0,0,3,6.0,6.7,4800,0.61
0,1,0,2,5.0,4.7,4844,0.39
0,1,1,0,1.0,3.0,5041,0.14
1,1,1,2,5.0,6.6,4813,0.49
1,0,1,3,6.0,5.9,4840,0.5
1,0,0,2,3.0,3.1,4820,0.23
0,1,1,1,2.0,4.5,4832,0.23
1,1,0,2,5.0,6.5,4894,0.61
0,1,1,2,5.0,6.6,4739,0.63
0,1,1,2,5.0,6.4,4896,0.59
1,1,1,2,4.0,4.7,4869,0.39
0,1,0,4,7.0,7.2,4780,0.6
0,1,1,3,7.0,7.1,5059,0.57
0,0,0,5,10.0,7.8,4829,0.78
0,1,0,1,2.0,0.8,4764,0.04
1,1,1,2,4.0,5.9,4892,0.4
0,0,0,2,4.0,4.7,4974,0.37
1,0,1,0,2.0,4.7,5065,0.28
1,1,1,2,5.0,6.4,4780,0.5
1,0,1,2,5.0,7.7,4771,0.57
1,0,1,1,2.0,4.9,5051,0.25
0,1,1,1,3.0,5.2,4928,0.43
1,0,1,1,3.0,5.5,4928,0.31
1,1,0,2,4.0,6.8,4827,0.45
1,0,0,2,3.0,4.8,4765,0.42
0,1,1,2,4.0,3.4,5007,0.22
0,0,0,4,10.0,9.1,4864,0.95
1,0,0,1,3.0,3.7,4911,0.24
1,1,1,2,3.0,4.9,4787,0.44
0,0,1,3,5.0,6.0,4764,0.58
0,0,1,1,3.0,3.7,5038,0.26
1,1,1,1,1.0,5.9,5013,0.17
1,1,1,0,1.0,1.4,4999,0.02
1,1,0,3,5.0,6.0,4791,0.53
1,1,1,3,4.0,4.2,4862,0.29
1,1,0,2,5.0,7.9,4986,0.6
1,1,1,1,1.0,3.1,4941,0.2
0,1,1,1,1.0,4.3,4713,0.22
1,1,1,1,1.0,0.8,5031,0.01
0,0,1,0,1.0,3.7,5068,0.16
1,1,0,2,4.0,4.8,5006,0.41
0,1,0,3,5.0,6.6,4983,0.48
0,1,1,3,6.0,5.6,4889,0.43
0,0,0,4,6.0,8.0,4975,0.61
0,1,1,1,3.0,7.0,4867,0.47
0,1,1,2,3.0,4.3,4883,0.32
0,1,1,0,1.0,1.2,4787,0.07
0,1,0,4,8.0,8.1,4944,0.72
1,1,1,1,3.0,3.5,4923,0.17
1,1,0,2,4.0,5.4,4817,0.49
0,1,1,2,3.0,3.4,4757,0.28
0,1,0,3,4.0,4.6,4771,0.36
0,1,1,3,8.0,8.3,4922,0.89
0,1,0,3,6.0,7.6,4719,0.6
1,1,0,1,2.0,3.6,4974,0.18
1,1,1,2,5.0,7.9,4996,0.58
0,0,1,2,6.0,6.4,5046,0.54
1,0,0,3,6.0,5.7,4976,0.37
0,1,1,1,1.0,2.1,5050,0.17
0,1,1,3,6.0,5.4,5037,0.34
0,1,1,2,4.0,5.3,4960,0.44
1,0,1,0,1.0,3.7,4795,0.14
0,1,0,3,7.0,7.1,4736,0.58
0,1,0,2,3.0,3.9,4750,0.28
0,0,1,0,1.0,2.4,4925,0.15
0,1,1,1,3.0,4.4,4982,0.38
0,1,1,3,7.0,5.9,4945,0.53
0,1,0,4,8.0,8.4,4775,0.73
1,1,1,3,7.0,7.5,5011,0.76
1,0,0,0,1.0,0.2,4877,0.0
1,1,1,1,3.0,5.9,4890,0.21
1,1,1,3,4.0,4.5,5048,0.26
1,1,0,4,7.0,7.4,4997,0.65
0,1,0,4,7.0,5.9,5032,0.52
1,0,1,1,2.0,4.6,4884,0.27
1,1,1,1,2.0,4.4,4777,0.31
1,0,1,1,3.0,4.3,4754,0.19
1,1,1,2,4.0,5.7,4903,0.5
0,0,0,1,2.0,5.1,4957,0.43
1,1,1,1,1.0,1.0,4944,0.02
1,1,0,2,3.0,4.7,4818,0.37
0,1,1,3,5.0,3.8,4909,0.31
0,0,0,3,6.0,6.7,4862,0.56
0,1,1,2,4.0,5.8,4794,0.48
0,1,1,2,5.0,5.3,4933,0.38
1,0,1,2,4.0,6.2,4928,0.56
1,1,1,2,4.0,5.9,4797,0.27
1,1,1,0,1.0,4.0,4861,0.25
1,1,0,2,4.0,6.2,4792,0.39
1,1,1,3,5.0,5.9,5057,0.56
0,1,0,2,3.0,3.8,4873,0.33
0,0,1,1,4.0,4.8,5034,0.3
0,1,1,3,7.0,8.9,4766,0.87
0,1,0,3,5.0,7.9,5015,0.69
1,1,1,3,7.0,7.3,4906,0.56
1,0,1,1,1.0,3.7,5011,0.24
0,1,1,2,5.0,7.7,4908,0.56
0,1,0,2,4.0,6.4,4711,0.5
1,0,1,1,3.0,5.9,4778,0.36
0,0,1,2,4.0,6.6,4730,0.54
0,0,0,2,5.0,6.4,4852,0.6
1,0,0,2,6.0,6.3,4874,0.53
1,0,1,2,3.0,5.8,4765,0.5
1,0,0,3,5.0,7.1,5062,0.54
1,1,0,4,8.0,8.9,4835,0.72
1,1,1,2,3.0,2.6,4708,0.2
0,0,1,2,3.0,5.6,4737,0.42
0,0,1,3,6.0,6.8,5059,0.56
1,1,1,3,5.0,6.9,4976,0.59
0,1,1,2,4.0,6.7,4754,0.45
0,0,0,4,6.0,7.3,5058,0.66
0,1,0,2,2.0,5.9,4760,0.29
0,0,1,2,2.0,3.2,4841,0.23
1,1,0,1,3.0,5.9,4905,0.33
1,1,1,2,3.0,4.7,5055,0.27
0,1,0,3,7.0,8.1,4833,0.71
1,1,0,0,1.0,5.9,5009,0.03
0,0,0,4,9.0,9.1,4801,1.0
0,0,1,4,8.0,9.1,4925,0.87
0,0,1,2,3.0,2.5,5063,0.12
1,1,0,2,5.0,6.4,4839,0.6
1,1,1,3,5.0,5.5,5019,0.45
1,0,1,3,6.0,5.3,4924,0.45
0,1,1,3,5.0,6.8,4919,0.47
1,0,0,3,6.0,8.4,4869,0.67
0,0,1,2,4.0,6.7,4927,0.46
0,1,1,3,6.0,8.8,4867,0.74
1,0,1,3,5.0,6.8,4805,0.46
0,0,0,3,7.0,6.1,4827,0.54
0,1,0,0,1.0,4.2,4861,0.23
1,0,0,2,3.0,6.0,4836,0.42
1,0,1,2,5.0,4.5,4886,0.37
1,1,0,1,2.0,1.7,4889,0.13
1,1,0,2,5.0,7.0,4911,0.52
0,0,0,2,5.0,5.9,5066,0.39
1,0,0,3,4.0,7.3,4875,0.62
1,1,1,2,4.0,4.7,4914,0.34
0,0,0,2,5.0,5.6,4834,0.41
0,0,1,2,5.0,6.2,4767,0.53
1,1,1,1,3.0,5.9,4801,0.4
0,1,1,1,3.0,5.7,4815,0.44
1,1,0,3,7.0,8.5,4750,0.89
0,0,0,3,6.0,5.8,4901,0.38
0,1,0,4,9.0,8.2,5024,0.87
1,0,1,3,7.0,6.5,4831,0.57
1,1,0,1,2.0,2.6,4924,0.2
1,1,1,3,6.0,6.0,4727,0.56
1,1,0,2,5.0,5.2,5009,0.31
1,0,0,0,1.0,2.8,4771,0.09
0,0,0,3,6.0,4.8,4741,0.44
0,0,1,3,4.0,5.9,4759,0.75
1,1,1,1,3.0,6.4,4920,0.43
1,1,1,4,8.0,6.9,5043,0.68
0,0,1,0,4.0,4.6,4893,0.27
1,0,1,3,6.0,5.2,4976,0.43
0,0,1,0,2.0,2.7,4869,0.21
1,1,0,2,3.0,4.0,4761,0.27
0,1,1,4,7.0,6.6,4856,0.65
1,0,1,2,5.0,6.5,4719,0.5
1,0,0,3,6.0,5.9,4794,0.49
1,0,1,0,1.0,3.6,5004,0.17
0,0,1,4,4.0,6.9,4764,0.52
1,0,1,4,4.0,7.8,4926,0.6
0,0,1,2,5.0,6.3,4941,0.57
0,0,0,1,2.0,0.0,4915,0.0
0,1,0,3,5.0,6.1,4930,0.5
0,0,1,3,7.0,7.9,4920,0.74
1,0,1,3,5.0,5.9,5001,0.37
1,1,1,1,4.0,5.1,5042,0.31
0,1,1,1,3.0,5.9,4872,0.5
0,1,1,3,6.0,5.9,4906,0.53
0,1,0,3,6.0,8.5,4993,0.66
1,1,1,3,5.0,3.6,4841,0.3
1,0,0,2,4.0,6.2,4864,0.44
1,0,0,4,4.0,7.9,4966,0.58
1,0,1,2,4.0,5.3,4761,0.38
0,1,0,0,2.0,5.9,4792,0.21
0,1,1,3,6.0,5.7,4803,0.37
1,1,0,5,10.0,5.9,5009,0.97
0,1,1,3,5.0,6.1,4789,0.44
1,0,1,3,4.0,5.1,4960,0.46
0,0,1,2,4.0,3.6,4719,0.29
1,1,1,2,3.0,5.7,4781,0.49
0,1,1,3,6.0,5.9,4728,0.58
1,1,1,3,5.0,6.3,4968,0.47
1,0,1,2,4.0,7.0,5040,0.47
1,0,0,4,4.0,7.5,5063,0.6
0,1,1,1,4.0,6.3,4794,0.45
1,1,1,1,2.0,4.4,4710,0.37
1,1,1,3,7.0,6.2,4732,0.54
0,1,0,1,3.0,5.5,5006,0.34
1,1,1,4,8.0,8.2,4725,0.75
0,0,0,3,6.0,6.7,4892,0.58
0,0,0,3,6.0,8.0,4739,0.64
0,1,0,5,8.0,9.3,4918,0.84
0,1,0,2,5.0,8.1,4939,0.63
1,1,0,2,3.0,5.9,4928,0.42
0,1,0,2,5.0,7.0,5050,0.54
0,1,1,2,4.0,5.3,4957,0.39
0,0,0,1,3.0,5.2,4928,0.28
1,0,1,1,2.0,5.2,4721,0.32
1,1,1,1,1.0,4.8,4817,0.24
1,1,1,3,6.0,5.9,4816,0.39
1,0,1,0,1.0,1.3,4766,0.09
1,1,1,2,3.0,3.6,4842,0.19
0,1,1,3,4.0,5.5,4932,0.34
1,1,1,2,5.0,6.2,4777,0.56
0,1,1,3,6.0,6.0,4952,0.46
0,1,0,2,5.0,7.3,5009,0.52
0,0,1,2,4.0,5.3,4831,0.43
0,1,0,4,4.0,7.2,5032,0.67
0,1,0,4,8.0,8.5,4926,0.7
0,0,1,2,3.0,4.3,4752,0.26
1,1,1,3,5.0,5.7,4849,0.37
1,1,1,1,3.0,7.1,5048,0.5
1,1,1,3,6.0,5.1,4741,0.33
0,1,1,2,3.0,6.2,4946,0.42
0,0,0,0,4.0,5.9,4972,0.11
0,1,0,3,7.0,8.4,4781,0.69
1,1,1,1,2.0,5.9,4927,0.34
0,0,1,3,8.0,8.6,5008,0.76
